경찰서명,년월일,신고수,유동인구수01_06시간대,유동인구수07_12시간대,유동인구수13_18시간대,유동인구수19_00시간대,연령대유동인구수_10대,연령대유동인구수_20대,연령대유동인구수_30대,연령대유동인구수_40대,연령대유동인구수_50대,연령대유동인구수_60대,연령대유동인구수_70대이상
서울강서경찰서,20180528,342,249349.36,932671.54,954249.41,605188.28,144343.79,344030.36,582620.65,609548.21,559145.78,370587.39,131257.81
서울강서경찰서,20180527,298,187151.62,596946.1,870995.54,506263.18,136410.5,307144.66,467439.99,430364.09,425025.78,289733.94,105304.62
서울강서경찰서,20180526,392,237162.01,781048.67,1021177.22,604248.29,150939.4,354744.33,575776.87,553664.01,528027.57,358215.28,122334.49
서울강서경찰서,20180525,327,231191.33,865091.98,857341.1,747850.85,138584.15,343662.35,576344.31,600966.55,552301.18,362607.3,127080.53
서울강서경찰서,20180524,304,231378.77,855787.7,879269.66,614896.91,111565.62,324655.7,551908.43,576725.83,536604.28,356118.13,123821.93
서울강서경찰서,20180523,286,225960.42,921161,943632.22,601488.98,127138.69,334960.64,578136.08,606320.29,554521.48,364872.85,126367.93
서울강서경찰서,20180522,306,208343.97,639110.95,921990.92,475636.04,120153.2,284339.98,473588.53,467314.61,465457.49,321426.08,112880.16
서울강서경찰서,20180521,300,213300.39,808832.5,958675.48,624911.77,117904.54,335161.72,562904.64,569989.99,536487.56,357501.42,125850.2
서울강서경찰서,20180520,318,185221.29,582109.37,850432.91,508095.47,128260.77,299856.71,458485.9,428000.84,417343.36,289289.14,104693.32
서울강서경찰서,20180519,372,230944.08,752857.99,1031356.07,611869.45,147582.38,351626.66,570788.98,547051.42,529839.93,357099.25,123105.5
서울강서경찰서,20180518,298,221316.61,886255.84,975421.72,652806.65,149910.56,346391.76,586342.04,611272.91,554679.04,365451.66,121820.9
서울강서경찰서,20180517,266,215114.62,877071.47,886143.67,577975.18,118792.72,326636.83,561539.08,581755.83,523274.37,335458.92,108927.56
서울강서경찰서,20180516,377,232817.65,897032.4,876230.86,590791.49,139707.42,328785.3,564529.15,585424.03,527838.73,339076.95,111582.13
서울강서경찰서,20180515,425,244293.09,920660.09,979145.04,624059.93,137387.68,345701.26,586592.55,613854.59,569035.83,379467.88,136189.72
서울강서경찰서,20180514,326,238523.61,895063.1,947779.22,601260.61,125496.55,342329.76,573018.79,596372.44,552261.92,364284.06,128929.43
서울강서경찰서,20180513,306,163887.14,584134.21,900240.2,500065.76,128322.92,297520.58,468487.28,430606.66,428594.71,291222.5,103654.5
서울강서경찰서,20180512,362,217760.08,744188.9,950201.3,522974.81,134146.22,331797.08,539641.93,512023.71,489490.3,323205.8,104886.76
서울강서경찰서,20180511,348,238827.78,883260.02,1021598.85,659328.64,147666.76,357257.47,597737.49,619918.49,574476.49,377179.72,128853.49
서울강서경찰서,20180510,266,236560.84,915751.95,965364.44,623225.65,124629.51,340817,580550.47,614172.37,569775.83,378309.48,132730.18
서울강서경찰서,20180509,263,229739.91,906816.76,967497.14,613941.96,130770.43,335230.07,577165.3,607460.93,563185.7,372101.95,132159.84
서울강서경찰서,20180508,276,233759.25,923667.71,982556.13,634760.56,130534.35,346084.69,592207.24,619996.24,574867.54,377936.65,133193.27
서울강서경찰서,20180507,329,169606.68,650979.24,1036157.11,592420.98,157561.35,316096.03,518970.64,516463.27,492367.1,330847.47,116935.69
서울강서경찰서,20180506,283,146082.78,535960.16,835113.41,533383.78,151628.25,287265.9,448113.48,426728.46,388701.65,256571.87,91618.27
서울강서경찰서,20180505,336,223447.87,739866.33,970079.68,589343,174247.61,329529.17,541055.93,528891.13,499568.94,333805.4,115717.39
서울강서경찰서,20180504,278,235363.13,892862.8,1048325.06,736270.98,151948.84,361418.61,624747.22,653898.66,596568.67,393894.77,130417.93
서울강서경찰서,20180503,287,220793.59,868909.51,944434.13,613061.21,118628.3,325590.65,570535.95,594646.01,548367.79,366326.88,123178.96
서울강서경찰서,20180502,276,208554.09,899072.14,869217.35,550441.23,126939.37,315922.91,549046.45,572285.97,518840.51,333999.84,110334.16
서울강서경찰서,20180501,378,193194.21,726425.34,911870.7,509976.1,128991.05,297135.07,505222,495032.62,478054.77,324072.22,113046.47
서울강서경찰서,20180430,308,212027.46,838418.44,934929.01,603865.69,114169.26,324474.65,555868.6,570925.98,541154.83,358347.32,124374.5
서울강서경찰서,20180429,292,168406.62,597754.81,867672.27,487570.8,118092.88,293019.8,465716.8,429069.02,422314.37,291984.28,101266.15
서울강서경찰서,20180428,391,224606.43,755525.37,1021268.25,585324.41,129144.61,347843.34,574617.9,542204.28,520753.25,352425.36,119778.55
서울강서경찰서,20180427,298,235236.84,912313.94,982894.42,658494.4,124713.62,353394.1,609088.02,624529.32,574015.19,377150.15,126117.58
서울강서경찰서,20180426,336,231309,901565.95,947809.84,611681.51,109151.56,333490.36,582841.62,603540.14,558724.03,376664.46,128029.24
서울강서경찰서,20180425,299,227659.75,905297.89,951150.01,618099.63,109351.87,331435.74,584719.79,607506.85,564211.17,374686.38,130362.92
서울강서경찰서,20180424,276,213143.3,874935.84,906346.62,573815.9,94460.56,314083.96,556541.01,579756.5,540065.02,359270.92,124125.56
서울강서경찰서,20180423,258,202438.01,864122.15,821026.93,518621.07,94203.19,305440,535429.05,548126.57,498736.64,322656.6,101685.72
서울강서경찰서,20180422,349,162626.65,527284.05,787489.45,423439.05,95295.31,256877.49,421065.37,383322.45,386945.17,267137.32,90254.8
서울강서경찰서,20180421,463,216344.25,768393.05,1021112.12,587563.3,120648.92,333804.16,577012.1,544033.3,533966.19,361992.15,122011.47
서울강서경찰서,20180420,315,228187.09,886117.09,1018834.58,659936.7,111486.91,345874.02,610397.05,628676.47,582401.39,384874.42,129431.64
서울강서경찰서,20180419,265,224603.22,895605.77,941468.65,601655.58,97618.44,325765.39,576042.73,601960.74,562108.75,372342.87,127568.31
서울강서경찰서,20180418,299,225991.46,906217.78,970645.43,607521.61,104973.4,331363.87,582874.19,614169.43,571079.38,376036.82,129937.69
서울강서경찰서,20180417,285,222167.47,930559.49,940359.31,609989.81,99245.71,329554.28,582498.68,610483.16,570743.11,379761.88,130864.33
서울강서경찰서,20180416,272,221590.56,886170.85,922872.49,575830.89,98332.33,325004.06,561392.3,581526.39,545988.36,367262.11,127033.07
서울강서경찰서,20180415,270,160467.03,571916.58,852196.71,468245.53,109018.04,282984.62,446788.59,409062.93,417083.28,286600.06,101348.44
서울강서경찰서,20180414,286,202436.26,701106.43,887703.42,522482.3,114243.75,311100.87,516343.77,483755.81,475065.87,314555.17,98702.06
서울강서경찰서,20180413,303,224782.63,840569.44,957683.03,648868.27,113454.77,337304.55,576463.6,594209.25,558791.57,368568.96,123175.51
서울강서경찰서,20180412,278,224727.38,881346.04,929195.33,615971.99,100901.2,332428.47,570849.94,592735.86,555743.26,370394,128257.32
서울강서경찰서,20180411,258,215295.98,871318.52,927777.22,600407.14,107417.16,326802.71,566064.8,588776.44,544386.93,359559.71,121874.62
서울강서경찰서,20180410,309,224741.24,864820.93,918044.03,595212.55,101106.74,323916.96,557519.88,585943.67,546744.71,362081.49,125570.12
서울강서경찰서,20180409,204,216394.14,856765.41,894382.15,575745.58,102140.67,322729.78,548952.64,565949.08,530152.34,351644.96,121796.22
서울강서경찰서,20180408,292,161999,540220.06,817635.7,435553.17,112978.01,272294.83,426734.86,393613.04,388713.43,268965.73,92166.21
서울강서경찰서,20180407,379,204078.55,745308.24,990952.39,557848.48,129602.75,333952.45,550902.73,525274.84,507468.39,339606.47,111432.94
서울강서경찰서,20180406,270,226766.66,847924.66,955759.63,658151.23,113453.29,338477.95,581361.67,598728.56,562189.2,370403.13,124045.71
서울강서경찰서,20180405,279,208568.29,872617.5,890957.91,584248.57,96847.21,321070.2,565321.03,587519.01,531367.18,344892.13,109450.7
서울강서경찰서,20180404,273,211420.8,838548.63,920814.08,606494.18,109326.83,320997.46,558994.93,580781.1,538355.08,350724.63,118167.08
서울강서경찰서,20180403,344,218958.03,875551.64,905106.36,597383.04,97972.87,321303.01,560896.35,586277.7,547836.7,360358.07,122418.74
서울강서경찰서,20180402,310,215002.84,854361.63,879136.2,571197.21,99937.9,318074.93,545138.01,564700.64,527018.26,345825.12,119075.45
서울강서경찰서,20180401,294,164144.98,543396.22,831366.58,450744.78,117332.54,275064.69,433902.13,400652.31,395762.56,272490.67,94503.04
서울강서경찰서,20180331,379,215661.63,719959.39,1005908.19,571735.4,130682.23,331122.96,552977.21,529517.35,512082.19,340892.36,116042.5
서울강서경찰서,20180330,377,228750.52,855279.7,953836.07,667434,113451.76,339651.27,586259.64,603247.77,565586.78,372237.22,124915.88
서울강서경찰서,20180329,346,221814.7,843345.3,887925.04,602792.19,96299.54,320347.19,554045.36,576800.88,534394.94,354951.86,119098.29
서울강서경찰서,20180328,312,223834.9,862075.64,910884.11,595543.19,107173.54,319109.46,559677.65,585345.41,543045.5,356631.47,121412.26
서울강서경찰서,20180327,337,223428.78,856790.07,886063.73,585686.74,93639.15,314538.23,550391.9,575615.69,540771.08,357567.61,119509.48
서울강서경찰서,20180326,288,220215.93,839330.82,863900.34,565346.09,98962.78,312956.01,540078.81,556929.1,520031.73,344528.61,115374.93
서울강서경찰서,20180325,276,155063.95,551129.22,844041.24,449060.44,115961.89,275472.28,437906.57,401052,398999.73,273662.17,96294.61
서울강서경찰서,20180324,354,204552.05,707904.46,972221.41,547786.88,126414.75,323782.93,537758.63,505880.65,496556.82,331750.37,110368.02
서울강서경찰서,20180323,326,219872.71,837660.35,938647,647547.38,106700.35,336088.95,575502.01,592843.51,550660.82,359858.73,122127.69
서울강서경찰서,20180322,241,212511.16,857860.83,902208.29,594786.82,99896.66,318265.83,551906.84,581489.41,537378.06,358365.41,120118.98
서울강서경찰서,20180321,240,207763.95,810565.17,873788.64,560921.9,99493.39,305281.37,531748.55,554718.13,516241.84,334693.58,110918.67
서울강서경찰서,20180320,273,208882.84,844746.88,868794.67,563621.56,93615.4,311361.95,537258.92,560035.39,523338.79,344036.57,116460.74
서울강서경찰서,20180319,269,208399.37,843044.08,827342.13,527108.8,99086.92,310855.54,524939.37,541240.24,495104.25,324241.3,110485.38
서울강서경찰서,20180318,266,155695.44,518445.65,807181.24,439501.19,112258.37,265586.33,420956.74,384208.54,382820.18,263396.66,91655.52
서울강서경찰서,20180317,292,205094.43,691650.12,984764.68,556880.16,125027.43,321912.37,540597.25,508708.51,495013.17,335502.99,111676.03
서울강서경찰서,20180316,263,203147.54,821834.32,922550.37,640403.64,102750.61,333440.83,568667.69,578928.98,535418.57,351578.99,117206.13
서울강서경찰서,20180315,290,194404.17,850757.34,801885.17,543678.7,92419.79,308587.6,528795.56,545694.13,495442.9,318841.91,101001.91
서울강서경찰서,20180314,307,201781.01,815202.53,883019.25,594327.41,93864.15,320219,548485.2,561302.81,517571.38,339107.01,113843.84
서울강서경찰서,20180313,302,197202.58,817710.5,850553.81,560879.12,91338.16,308601.78,525486.46,547771.58,505943.74,334473.62,112795.9
서울강서경찰서,20180312,254,195607.16,811435.52,833469.98,530040.7,92373.06,306664.05,517621.69,529957.13,491157.4,324809.75,108031.29
서울강서경찰서,20180311,236,146610.28,509263.88,823484.52,435391.19,109983.22,271902.41,422182.11,380855.42,379237.42,261624.65,89010.88
서울강서경찰서,20180310,284,185912.38,653159.4,947582.12,525274.59,115302.89,308478.03,516497.09,480860.44,470216.98,316165.25,104453.73
서울강서경찰서,20180309,258,196917.84,799754.16,885914.7,594471.84,96748.13,319434.93,544585.77,558539.5,511971.7,335844.93,109993.37
서울강서경찰서,20180308,261,188863.18,815239.89,799369.86,534798.93,88330.02,300955.65,515131.47,529094.03,484088.62,318401.07,102330.81
서울강서경찰서,20180307,248,192116.83,795055.26,837418.37,554176.64,91063.82,305822.97,517264.33,535882.17,496391.42,322955.82,109453.96
서울강서경찰서,20180306,248,193501.31,811715.76,818937.83,545923.85,88505.12,306940.43,511125.43,530252.9,493804.57,328034.86,111482.62
서울강서경찰서,20180305,256,181054.8,819256.75,797404.9,515297.53,90618.28,308319.64,506383.1,518482.84,472413.64,312943.64,103918.94
서울강서경찰서,20180304,264,134023.2,456789.39,700494.38,389312.11,94961.84,248933.05,375852.07,332237.89,329024.83,224172.71,75501.68
서울강서경찰서,20180303,291,168653.73,613799.05,886891.16,496392.26,108157.76,298545.61,480556.16,448518.77,439069.99,294343.76,96599.91
서울강서경찰서,20180302,235,167313.82,718024.82,828184.4,545103.54,102043.83,306597.61,488279.73,492072.15,459716.77,306979.74,103006.98
서울강서경찰서,20180301,309,175708,495525.67,762484.37,438452.2,99402.39,257261.19,413305.12,391327.78,376807.1,252007.72,82126.12
서울강서경찰서,20180228,318,180684.07,743804.15,850632.41,564791.54,90491.1,304407.47,522059.01,534095.74,480986.62,307566.31,100356.79
서울강서경찰서,20180227,290,184014.26,762359.7,806325.07,524424.07,87132.09,298389.92,498709.78,517595.57,469653.01,304165.38,101535.39
서울강서경찰서,20180226,207,184520.83,806453.31,816847.68,508291.04,86124.66,310717.65,506084.48,520910.59,474062.43,309983.95,108278.96
서울강서경찰서,20180225,249,138277.21,469003.85,740762.59,393287.75,108279.21,260984.64,379619.28,350823.21,331768.43,229426.49,80472.67
서울강서경찰서,20180224,342,175167.79,623324.31,885506.28,491146.84,121507.09,305705.72,474564.29,454181.02,432858.03,290326.19,96036.97
서울강서경찰서,20180223,296,179725.58,746392,815330.29,557294.94,91930.4,312606.22,510554.65,514456.74,467916.56,301211.08,100122.68
서울강서경찰서,20180222,251,175040.09,753210.03,809315.64,518601.5,89205.14,302845.72,491170.04,508261.29,460148.82,302736.82,101851.42
서울강서경찰서,20180221,239,180030.98,768563.65,808251.74,513166.09,89409.38,300879.3,500413.3,508173.96,463475.93,304977.57,102733.33
서울강서경찰서,20180220,238,185587.3,781049.69,799877.52,511949.46,87179.84,303539.56,502174.67,511340.24,463328.83,305673.32,105279.46
서울강서경찰서,20180219,229,172674.31,731478.79,802166.72,481801.46,86779.94,298864.34,483622.18,483327.43,441598.71,292637.13,101342.08
서울강서경찰서,20180218,224,122887.73,445606.38,694297.66,380421.4,107772.22,248114.87,364679.02,327502.32,305694.15,213191.1,76307.83
서울강서경찰서,20180217,251,102426.63,441306.8,741506.6,399108.67,121465.84,250962.34,378619.08,349234.97,312398.45,202596.04,69120.3
서울강서경찰서,20180216,186,187702.37,794857.69,879936.2,595172.96,98420.6,328709.74,545513.06,553972.7,500630.97,322491.7,107982.29
서울강서경찰서,20180215,258,155363.94,511263.24,650161.45,349230.06,106673.47,239005.35,376547.49,346537.58,317726.92,210306.47,69283.12
서울강서경찰서,20180214,326,182889.81,767032.61,935487.74,532844.42,95810.96,327722.21,552828.83,541738.35,483705.75,314144.13,102354.15
서울강서경찰서,20180213,324,181938.83,838768.28,933353.09,591204.17,97170.06,321374.54,558032.13,589232.28,525030.62,341712.27,112769.6
서울강서경찰서,20180212,270,171209.26,799698.49,851092.81,552555.18,79278.2,309815.74,525079.18,545239.69,489897.1,320426.12,104865.84
서울강서경찰서,20180211,251,141334.97,473088.62,700742.94,378976.9,96406.69,252656.09,380416.31,339759.95,325216.97,222321.84,77414.77
서울강서경찰서,20180210,314,188963.08,649839.76,912791.92,495337.11,111898.6,309166.46,498652.27,477479.05,451009.36,301084.29,97684.71
서울강서경찰서,20180209,242,195678.97,843323.21,944541.9,633050.88,104910.75,344813.17,580471.37,593488.59,533345.37,343772.24,115841.84
서울강서경찰서,20180208,280,209381.39,921917.58,987619.15,628752.3,119071.2,359407.84,600036.88,623440.99,558117.36,364954.87,122684.55
서울강서경찰서,20180207,280,180065.11,817203.59,846500.98,557650.55,96596.44,312014.67,521172.98,549928.13,495130.86,320752.19,105867.32
서울강서경찰서,20180206,254,180367.42,819127.99,823951.7,545378.79,90284.24,308703.32,522558.76,545403.99,487296,314075.64,100554.35
서울강서경찰서,20180205,271,184620.36,823131.92,833067.47,518137.29,90268.22,312667.47,520090.42,538106.24,481684.47,312604.46,103586.36
서울강서경찰서,20180204,260,139057.3,476033.15,750760.95,400067.02,99467.93,259933.29,397514.07,356981.4,338337.37,234687.38,79043.81
서울강서경찰서,20180203,331,188082.11,665010.08,959677.29,507689.41,114339.24,319208.35,522239.33,492752.38,464173.63,309133.99,98650.62
서울강서경찰서,20180202,275,173839.2,704712.74,786352.68,542184.55,82807.61,284343.19,484834.9,498647.55,456336.47,301087.88,99077.26
서울강서경찰서,20180201,263,196519.52,804331.87,845396.83,558389.75,87839.55,313232.44,529267.57,548081.2,495926.9,323348.61,106983.24
서울강서경찰서,20180131,268,185827.24,802531.07,819437.46,557504.13,86543.52,307639.18,526006.62,541591.64,486712.58,316673.59,100179.39
서울강서경찰서,20180130,294,174932.86,792077.75,860496.31,580347.63,82891.69,309475.35,535136.17,556554.81,501382.15,318713.94,103744.86
서울강서경찰서,20180129,243,178204.55,785847.65,804426.38,504628.78,82876.34,300708.73,506283.54,518659.17,464814.81,301823.6,97985.63
서울강서경찰서,20180128,264,138867.87,464526.49,727116.06,398929.76,98340.37,256834.62,388824.71,349600.46,332247.55,227245.99,76400.35
서울강서경찰서,20180127,254,168480.12,588559.64,854546.91,482413.49,105921.84,288144.18,475566.67,446755.58,416761.67,273404.96,87491.96
서울강서경찰서,20180126,223,174381.82,765117.72,824209.71,566263.69,83115.48,310502.78,533550.48,540739.8,471035.66,298902.72,92167.33
서울강서경찰서,20180125,260,175075.88,760885.84,786954.07,530567.09,78965.04,296482.39,509944.94,520141.79,462492.02,292853.32,92640.55
서울강서경찰서,20180124,201,178757.87,777835.94,788075.48,529476.42,79966.55,299233.12,516461.33,530309.59,463839.37,291638.71,92735.44
서울강서경찰서,20180123,214,187294.82,785303.53,783427.6,520220.77,79812.74,299135.82,509356.55,525226.05,468736.68,299898.04,94128.7
서울강서경찰서,20180122,252,184937.49,765039.21,844705.4,497512.23,81179.27,302045.41,507005.42,520261.25,470305.86,308436.96,103009.96
서울강서경찰서,20180121,270,144886.88,475788.24,740608.01,413062.23,102294.09,259300.63,395734.51,359204.5,339721.81,236157.72,81977.62
서울강서경찰서,20180120,293,189950.68,622717.62,893528.85,497212.06,112180.36,299931.46,491961.97,467460.15,441442.63,293775.68,96708.4
서울강서경찰서,20180119,229,193127.26,783384.08,887127.02,590106.3,90764.07,319183.32,546622.86,553635.65,505807.42,330211.65,107557.71
서울강서경찰서,20180118,252,192883.7,776471.5,830296.71,543221.11,86932.01,302458.33,517532.77,534730.76,483988.16,312314.44,104958
서울강서경찰서,20180117,291,190686.67,771607.38,835026.22,542174.33,85359.16,301438.59,516441.97,531863.56,485033.3,315369.04,104023.89
서울강서경찰서,20180116,218,193327.3,797982.34,826607.6,536496.49,85429.5,305202.26,516963.82,540476.62,486632.72,315011.8,104733.95
서울강서경찰서,20180115,226,186961.61,785627.49,820365.73,520553.58,85366.64,304909.33,510804.88,522695.27,474026.4,310645.35,105107.09
서울강서경찰서,20180114,233,145316.91,465038.02,726255.39,400021.36,100324.2,252278.71,387171.1,351090.11,334988.4,232031.38,78798.79
서울강서경찰서,20180113,293,186578.42,607206.78,876997.09,489091.82,107630.51,294326.29,483821.61,458284.6,433215.37,287634.19,95004.8
서울강서경찰서,20180112,284,182669.01,792589.12,831329.91,561700.77,87418.97,313244.56,537170.47,546449.85,484834.31,303423.88,95785.56
서울강서경찰서,20180111,237,181649.85,761959.23,793480.82,536562.32,84101.97,294741.75,509097.14,525102.64,470692.34,297961.01,91994.25
서울강서경찰서,20180110,243,183100.77,767151.9,827417.23,531621.97,86120.06,301105.25,516506.99,528131.44,475628.14,304009.55,97835.47
서울강서경찰서,20180109,220,184939.46,747740.18,821707.63,525743.71,83506.8,295580.51,503331.47,521729.27,471384.21,305620.92,99011.76
서울강서경찰서,20180108,249,183069.43,750578.61,818523.93,496938.01,81499.23,296320.43,497779.64,510205.42,463178.33,299796.81,100377.59
서울강서경찰서,20180107,206,140660.88,463286.2,713593.03,391554.05,96707.43,248058.57,381509.89,344739.44,332341.33,228102.18,77687.11
서울강서경찰서,20180106,278,183205.72,591695.47,860464.94,480971.1,103080.47,288720.98,475681.08,449108.89,424988.02,281492.53,93301.06
서울강서경찰서,20180105,265,190138.69,764861.41,867894.29,576400.98,87655.23,314038.55,537088.01,545503.06,493899.16,317390.35,103758.96
서울강서경찰서,20180104,187,188510.42,772426.61,815017.17,527130.75,84532.32,296617.71,512002.3,528367.95,474879.39,306602.76,100119.74
서울강서경찰서,20180103,218,158640.99,662691.84,697090.95,455039.82,77388.72,268866.78,451743.26,443548.48,392180.52,252699.13,87076.55
서울강서경찰서,20180102,225,151882.5,633861.77,680146.29,433775.49,91462.34,285383.07,436585.44,423907.92,368574.95,222783.44,71013.07
서울강서경찰서,20180101,272,155708.85,376440.36,603998.85,350232.61,114096.85,248282.93,337064.17,295557.8,272922.78,166123.78,52378.57
서울강서경찰서,20191231,350,205875.62,687916.04,897305.11,605325.91,133279.53,329410.58,489083.8,527337.71,473118.91,322929.25,121318.09
서울강서경찰서,20191230,335,193501.46,712947.38,844558.05,561398.16,118709.09,308817.57,456560.61,508230.51,466476.13,325974.95,127695.22
서울강서경찰서,20191229,350,181691.59,453347.71,734010.89,450985.19,130037.61,277171.3,363615.69,362040.49,338880.39,247661.06,100694.69
서울강서경찰서,20191228,391,226074.81,586434.34,870347.8,537951.22,141307.59,318004.26,445334.17,455489.31,433225.36,308427.21,119084.02
서울강서경찰서,20191227,322,215397.94,752287.18,895475.39,628280.19,131649.91,332378.02,493811.02,549820.36,504742.1,346264.42,132827.1
서울강서경찰서,20191226,361,200680.68,780857.9,842204.45,573038.11,122471.72,322309.7,473495.09,532780.82,484265.65,333570.7,127941.54
서울강서경찰서,20191225,337,242620.8,502772.33,759592.45,485012.13,166611.7,283685.17,384111.16,392237.12,373113.25,273620.24,116677.68
서울강서경찰서,20191224,335,213440.56,759655.72,923923.94,674609.7,138269.27,352639.08,522521.93,569033.15,505828.73,348746.81,134641.62
서울강서경찰서,20191223,324,200862.31,786995.99,849417.41,575038.9,122037.1,324760.4,477832.63,537994.59,486221.67,335690.23,127821.24
서울강서경찰서,20191222,334,189119.18,490398.12,789904.68,475186.41,138211.38,292920.37,389254.81,382836.89,363937.93,268266.61,109247.77
서울강서경찰서,20191221,433,231552.53,633434.74,947883.61,571979.84,152428.42,337556.46,481040.69,495566.57,465898.19,328960.7,123465.39
서울강서경찰서,20191220,409,218712.39,785233.78,912077.36,657525.14,131374.81,341078.86,518399.49,571442.9,518948.29,358156.07,134204.06
서울강서경찰서,20191219,331,215533.84,794395.72,866676.9,599869.42,122287.77,321467.8,493686.23,555589.35,502757.27,348379.7,132361.55
서울강서경찰서,20191218,285,216458.14,795534.99,861240.71,601646.8,122266.85,314957.97,493414.23,558541.45,503967.2,348795.77,132988.91
서울강서경찰서,20191217,340,208042.1,786742.31,810706.54,571829.5,116776.24,306731.79,477262.4,539207.99,481674.9,331672.91,124037.11
서울강서경찰서,20191216,344,205975.25,795124.31,847104.74,559402.44,116873.25,310926.62,477979.55,535082.66,488653.98,343977.49,134161.68
서울강서경찰서,20191215,347,186699.08,495793.81,800945.58,468511.57,133937.33,280596.05,395790.37,391884.85,370592.72,270188.3,109039.05
서울강서경찰서,20191214,405,224898.17,643713.12,943300.35,578080.51,146247.06,325764.94,485063.33,500851.01,470209.28,335584.73,126332.92
서울강서경찰서,20191213,410,218223.53,781956.07,887394.62,642388.99,134624.5,327741.27,508892.12,564918.3,510972.29,350061.38,132806.1
서울강서경찰서,20191212,341,213302.89,809505.57,853037.85,591778.41,120866.02,314041.18,492936.47,554690.61,504631.99,347763.17,132752.85
서울강서경찰서,20191211,312,213829.84,784698.38,843947.38,582761.2,123354.1,305212.03,485986.77,544908.17,494993.29,340982.36,129854.45
서울강서경찰서,20191210,307,206733.56,780449.73,827140.37,568261,114766.59,302371.91,476106.35,534777.07,487511.29,338694.06,128404
서울강서경찰서,20191209,300,202356.49,781238.28,821379.36,543100.16,116167.34,297826.7,469342.39,524725.79,478456.55,332732.14,128886.46
서울강서경찰서,20191208,283,177745.9,482014.18,783965.08,451404.22,123919.36,271312.05,390807.66,380441.23,359240.46,263572.43,105912.76
서울강서경찰서,20191207,412,220203.87,622621.04,901694.48,552258.63,133518.54,310217.29,476252.06,480577.95,453542.83,323535.55,119215.77
서울강서경찰서,20191206,307,213005.86,791135.12,889267.28,640689.1,127119.46,325502.19,514079.43,573826.21,514681.27,349103,129844.88
서울강서경찰서,20191205,373,212487.56,795754.51,858530.62,590027.35,116196.46,310256.27,494580.23,556843.88,500368.42,348078.62,130529.32
서울강서경찰서,20191204,359,245973.73,818699.48,849867.12,586295.39,122779.63,318039.03,499879.96,557954.07,505085.22,357184.95,139964.21
서울강서경찰서,20191203,308,245098.24,828516.74,868351.67,607443.14,129353.71,324790.45,506537.68,565690.34,512714.79,363810.61,146555.82
서울강서경찰서,20191202,264,206297.39,792608.37,800275.52,542479.25,112791.56,301843.43,469164.92,526057.01,473451.36,330046.46,128352.7
서울강서경찰서,20191201,352,176576.38,479978.1,769034.95,448436.97,131773.45,274107.61,386016.66,381080.06,352430.04,250283.29,98412.06
서울강서경찰서,20191130,377,222733.03,655410.13,947778.13,570273.35,147854.53,324579.85,491287.32,505718.73,470745.51,330461.63,125622.25
서울강서경찰서,20191129,328,219477.05,805549.2,905155.67,655596.7,127930.94,334691.3,522494.81,580459.71,522501.15,360508.2,137274.48
서울강서경찰서,20191128,329,217851.37,809825.84,870036.12,596883.38,117100.01,317655.96,500379.95,560083.04,510239.28,353417.15,135802.2
서울강서경찰서,20191127,336,214125.72,801641.09,864704.89,595694.46,122345.12,311108.46,494348.36,559776.63,507079.48,347251.67,134335.64
서울강서경찰서,20191126,376,212459.98,818665.12,848648.32,578663.18,114905.3,306825.26,490060.93,554033.51,504374.97,352516.35,135806.89
서울강서경찰서,20191125,315,207620.05,812596.97,836166.1,558651.34,117063.76,310051.33,485240.85,540794.83,491946.2,339713.09,130307.27
서울강서경찰서,20191124,387,173527.92,516271.69,841608.57,462627.77,143107.41,283042.79,406424.47,410067.65,377774.1,266821.58,106893.01
서울강서경찰서,20191123,465,225372.38,680469.1,958272,586620.92,159124.94,329564.88,501738.68,518048.98,478752.04,336801.87,126782.53
서울강서경찰서,20191122,427,241031.76,842707.22,934753.01,674182.77,140927.04,349581.33,542998.27,601890.05,541759.31,371903.09,143699
서울강서경찰서,20191121,350,226797.7,859881.66,915228.27,630577.33,135566.55,343361.42,532258.23,589641.77,524132.46,364367.75,143217.3
서울강서경찰서,20191120,321,225766.47,835381.2,892917.54,620831.29,128980.88,333745.32,523209.1,577481.82,516143.77,357538.73,137862.75
서울강서경찰서,20191119,316,222967.11,823271.66,866515.69,601389.71,123815.4,326597.6,511591.55,564798.78,504600.76,348743.55,134056.56
서울강서경찰서,20191118,331,216948.53,800631.5,862605.58,584912.7,125826.61,326872.72,500192.69,545588.6,490419.89,342675.36,133584.08
서울강서경찰서,20191117,317,202223.2,532966.88,803639.24,480773.82,141215.75,302343.27,419715.31,406428.55,375664.8,266314.96,107995.67
서울강서경찰서,20191116,444,231174.46,672808,980807.89,602647.2,158998.8,350621.21,510597.92,518033.17,478662.54,338855.58,131727.67
서울강서경찰서,20191115,366,228559.16,836085.86,904946.93,645488.95,141727.61,352112.82,538045.17,584293.58,518797.76,349368.04,130792.62
서울강서경찰서,20191114,373,225273.44,817097.85,880755.03,613542.24,133604.18,333027.52,509630.74,566585.91,511813.72,347744.74,134319.4
서울강서경찰서,20191113,368,233436.68,832886.96,885015.28,590257.84,143213.52,328145.58,511165.57,565494.15,509979.56,348943.8,134709
서울강서경찰서,20191112,441,245664.54,802623.12,747436.12,537016.74,116776.5,301010.16,468534.22,517343,466178.67,328463.35,134494.24
