시간대구분,행정동코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
11,11590605,32409.0523,1392.3306,646.4381,1487.7423,2246.4691,1667.0305,812.8356,909.5099,835.6169,1022.4407,952.0953,819.146,634.2362,465.5433,1113.3855,1283.5047,571.6153,1074.3964,2622.3036,1456.3153,941.6086,1273.4246,1170.745,1305.0809,996.0688,1034.2936,992.2387,804.2013,1878.4352
11,11650610,22186.7753,600.8954,316.0809,429.4417,543.688,821.4651,834.4169,869.1681,985.1403,1051.6132,928.8228,893.3478,686.1843,475.3779,950.97,699.6025,391.7784,518.279,735.564,869.7925,977.4806,916.1872,819.4135,940.5241,853.7995,981.9963,803.8846,626.6675,1665.1928
11,11620655,11898.5637,270.4523,153.2342,187.3871,529.5093,824.5086,666.5974,652.5527,424.7672,380.6855,367.3507,389.8031,314.2212,241.5135,454.46,242.288,118.5336,239.324,653.6913,751.353,478.8422,433.0004,345.4802,407.3464,354.7352,437.7201,367.7725,311.8104,899.6241
11,11620745,15118.8813,390.6458,249.2538,374.3891,539.8399,677.8713,524.1419,598.4601,494.5285,641.1606,614.8149,577.844,553.4424,370.6444,1018.1845,265.7782,178.773,240.4326,629.4377,560.3094,368.393,454.9583,421.9264,476.5507,520.8179,534.158,656.3454,543.3031,1642.4753
11,11215740,14006.5331,526.6087,185.2495,268.4335,401.3494,540.051,604.4651,651.8687,578.7457,589.0689,540.734,592.882,462.1547,304.5126,568.7337,450.1887,177.2236,222.9277,553.0172,713.956,638.4214,663.3505,498.1982,536.1747,499.6248,599.3341,524.4795,285.9362,828.8429
11,11710590,15427.7108,837.8056,458.0599,523.4705,409.0761,419.975,390.7755,538.3627,423.1707,546.2021,369.4924,444.7991,371.0748,306.8284,612.6505,788.1776,435.3925,527.3904,443.1169,523.6687,531.2857,701.0731,685.5316,690.083,569.5253,630.4175,571.8417,430.6364,1247.8264
11,11470620,14718.8227,635.5392,533.802,695.0821,372.2122,378.4672,330.8987,389.7675,436.4017,556.2119,442.5827,437.2753,368.2637,304.4229,595.2158,619.2101,544.217,813.8547,382.0821,387.3829,379.189,594.8456,695.6961,710.3107,511.8467,564.1689,520.6614,432.4998,1086.7132
11,11710620,41072.8264,1403.9998,708.5076,887.604,996.7624,1533.3962,1646.27,2173.2302,2068.9729,1947.1259,1752.5178,1687.4785,1345.2431,859.5454,1492.0658,1293.8608,632.8684,832.147,1095.2794,1748.4323,1733.3703,1844.5912,1804.4991,1785.5229,1536.1477,1771.7777,1450.2031,991.2272,2050.1795
11,11530750,18569.8641,1143.0856,445.3188,574.3878,532.7664,502.821,454.2542,691.0038,579.777,641.402,511.0365,497.2791,493.7743,468.7926,1089.6985,725.4356,284.3984,467.8845,626.0065,490.7097,680.2459,686.9121,629.3737,659.4706,682.1636,820.003,773.2033,689.151,1729.508
11,11140625,15080.1602,381.455,210.7264,300.2549,444.1046,515.9942,540.5579,692.1985,683.2909,675.6614,551.4534,566.3393,449.8124,326.0809,651.6477,366.6454,176.2166,218.876,596.8138,779.4314,865.9218,824.0495,661.8177,627.2642,586.0347,514.4224,505.8886,403.4364,963.7646
12,11560690,15616.727,724.1682,358.6924,614.8896,441.5499,418.3844,441.3812,529.3425,530.015,548.0483,524.9336,484.6582,422.5739,300.009,592.9549,1013.7522,434.0732,433.8263,475.5116,485.9355,507.4736,689.1149,635.213,798.5092,666.9586,624.8329,511.7688,354.2737,1053.8823
12,11560630,16695.6521,415.2859,252.2769,420.9091,579.3029,651.8399,700.0808,715.67,639.5636,710.7267,661.732,607.6913,513.2679,361.5572,799.986,624.3594,310.0174,343.0065,631.4379,662.0976,571.7709,663.6393,559.2555,614.1692,608.105,628.0212,614.1208,448.3654,1387.3961
12,11650660,28403.2612,2561.8438,560.7725,555.7713,1009.6322,787.4499,885.1903,1175.6419,1198.8662,1695.8234,1278.5788,1118.2357,713.4838,527.3695,1003.3764,2344.4784,542.0132,521.4348,467.4131,789.0508,878.9034,1114.2738,1208.281,1093.3247,955.1248,890.7425,758.2928,536.9863,1230.9067
12,11710670,25307.2635,1588.9191,1116.7318,1002.6381,556.6323,465.5568,395.4316,570.1465,811.623,1084.6259,720.2796,605.5017,423.2228,381.1398,767.4694,1824.0151,1267.8571,1096.1194,696.0054,536.3132,711.985,1047.6826,1316.7396,1450.4907,1051.3057,926.2425,754.7202,628.1059,1509.7612
12,11110650,32007.8221,551.8435,419.5509,1482.3487,2601.0901,1690.0563,966.131,1034.5211,857.1719,1011.7418,916.8274,772.697,595.6799,345.0836,736.4362,822.5216,536.7466,1790.9743,3887.0674,1852.9173,1170.3678,1151.12,1141.3985,1149.4881,1019.718,798.2339,765.3424,515.6243,1425.1215
12,11710690,19572.0809,1614.1797,632.4561,516.49,395.8131,575.4295,503.5266,658.3241,742.2584,753.6434,542.2421,624.8154,503.2762,351.6713,716.2058,1386.2088,522.079,457.2004,568.6863,597.6293,540.0005,745.7737,898.8849,901.8634,642.2119,677.988,612.7658,534.1622,1356.2924
12,11740650,21589.3991,982.2778,340.7398,452.811,576.4729,748.383,722.9016,919.6858,809.7696,818.2517,749.5782,743.7239,580.6645,451.1331,1077.6433,706.8863,308.3123,460.5417,689.2781,921.0071,809.5378,859.8123,801.3367,946.0027,912.6363,936.9744,898.158,592.852,1772.0276
12,11740620,23534.5837,918.6502,350.8966,361.5946,612.2057,858.5686,836.0178,1039.192,865.7701,831.6762,876.1769,938.8136,703.8334,608.5586,1102.0185,856.2731,352.644,398.4746,697.2562,1058.0002,1019.6077,996.1851,874.1068,946.843,859.9818,1070.0222,895.9769,744.8866,1860.3534
12,11680521,60005.5721,541.2003,220.5729,480.6882,1498.7995,3223.7877,3695.1116,4264.6649,3744.0759,3519.7159,2410.4002,1782.7202,1105.6567,765.5037,1332.6354,576.7984,262.4063,742.2905,3336.0517,5612.361,4805.6961,4132.9561,2783.4231,2300.1721,1576.5126,1443.76,1069.9714,850.1331,1927.506
12,11650520,69212.4026,990.1795,596.6485,1270.0192,1503.1341,3177.9404,3890.2582,4786.2504,4353.5349,4377.312,3272.2888,2416.0073,1370.7057,870.78,1704.6033,1068.9061,535.1864,1348.3874,2804.6985,4978.6909,4688.7164,4328.6878,3333.8303,3202.9403,2053.8233,1727.9756,1271.8049,997.038,2292.0551
12,11650531,55442.7911,1295.6245,938.321,1291.5177,1862.6774,2417.1925,2310.3318,3054.144,2794.8541,2686.7533,2038.8079,1474.607,940.3801,686.9896,1505.6524,1142.3915,776.1072,1507.2789,3828.5119,4323.3018,3378.4876,3068.1116,2524.8374,2192.5531,1850.8488,1438.3388,1153.9385,958.2273,2002.0043
12,11620685,14892.2396,412.0157,227.2462,294.1989,625.0547,851.0388,767.271,663.5437,505.6558,554.9242,511.6296,488.5243,448.0354,350.6256,688.5941,280.7438,151.4117,257.5001,688.5,825.3119,610.6444,603.6918,465.4895,509.4364,544.9103,554.4372,583.3494,421.2761,1007.1801
12,11590620,20274.3276,536.2597,208.2564,388.5238,770.5624,1001.9095,831.712,883.8476,787.2809,767.1892,671.1464,730.4858,535.8596,398.7242,1050.1,455.6036,166.19,407.0395,943.667,1094.0573,815.9459,875.2824,684.6695,769.2322,699.4944,848.8355,747.0226,656.2292,1549.2008
12,11530770,13685.1888,593.2248,246.7542,315.2588,454.7679,468.5667,404.2993,579.2087,405.8368,512.4068,427.8819,419.8775,364.7961,299.0778,728.516,570.8635,223.6952,352.4742,532.8854,568.0533,521.8007,645.3458,478.2692,538.9134,544.2483,492.6217,514.123,410.1109,1071.3112
12,11545610,38606.1636,1716.3159,565.7575,581.7624,1220.9083,1716.349,1699.8584,2098.3283,1701.7855,1954.0375,1512.8541,1652.6504,1298.247,787.6287,1511.7859,1089.016,364.2868,560.1631,1098.1827,1692.2937,1648.0077,1692.4986,1436.7527,1577.4978,1405.3467,1595.2587,1372.7604,990.452,2065.3805
12,11545630,15617.786,520.6393,243.5251,200.7299,288.3769,532.3861,594.8476,647.356,683.4745,664.9508,651.6873,677.2854,645.5936,402.6434,780.5668,396.7468,226.7943,225.4638,374.3412,601.1962,535.8885,674.3031,577.5008,564.8325,593.6151,851.9466,723.7786,523.7887,1213.5271
12,11530510,34873.9014,1697.402,768.97,793.4966,889.5308,1109.8871,1143.562,1441.3919,1231.1066,1416.9657,1074.5263,1074.2363,825.067,655.405,1122.0059,1854.0139,782.2745,844.917,1143.2718,1356.0905,1573.2285,1933.395,1778.4685,1714.5716,1277.2009,1423.0592,1217.3087,910.8042,1821.7451
12,11530530,37769.2305,676.966,397.9347,602.254,752.4778,1388.2247,1494.0462,1853.2498,1844.1786,2151.6455,1777.7489,2078.1038,1575.0691,1032.0424,1878.7551,691.3709,352.7405,513.4601,1095.4469,1321.9461,1442.5013,1810.3502,1495.0933,1736.7835,1597.3242,1601.4583,1279.5786,957.9246,2370.5558
12,11470570,11189.3277,716.2912,334.2689,295.8959,273.3962,324.8754,309.2968,335.9437,362.7359,427.6422,328.0858,329.7739,321.4872,202.1789,617.2139,679.869,334.0356,322.3841,278.1002,277.7339,283.661,449.4123,377.3522,429.0438,417.3802,470.5259,376.9429,361.7789,952.0226
12,11470590,9797.427,832.0598,352.5678,274.0825,202.9094,208.3467,182.0852,261.1794,324.2,375.8114,268.0396,280.5388,257.0774,215.4165,478.2625,691.7672,299.6698,308.6014,210.5852,192.6294,251.3428,368.2856,391.0656,352.0483,328.2544,422.1428,373.504,318.5947,776.3592
12,11110560,14584.2197,503.3593,364.0959,454.9008,488.7951,305.0282,290.4773,446.7863,406.0817,507.5525,464.8695,565.6103,497.1334,388.8296,757.9173,591.914,345.8372,505.6892,388.3089,281.5329,357.4082,451.1605,509.3499,559.0201,735.1076,782.7223,658.7842,547.1263,1428.8215
12,11440630,15873.2161,875.468,452.8285,443.8404,598.1198,609.1097,531.7605,591.9464,599.478,608.6659,542.1562,528.3692,414.3349,290.2548,632.4224,452.2064,238.0311,372.2379,633.2896,582.3051,490.1517,685.5002,673.7859,777.8223,602.5151,614.5519,522.7495,346.7309,1162.5839
12,11110615,128753.4836,1397.123,440.19,970.4266,2842.3129,5042.7068,5938.5254,7811.6103,7619.1687,8273.8104,7054.8409,5908.5067,4091.8003,2898.1541,6545.3477,1047.0398,513.4509,1233.4336,5299.1163,6796.3597,7050.9485,7026.1398,6139.665,6045.3178,4760.0968,4510.1976,3267.4158,2397.7293,5832.0492
12,11140645,9125.4689,395.4688,188.3926,204.8206,239.6869,310.6382,263.7764,425.4333,286.6186,338.6799,325.1993,304.4015,242.5547,186.5665,506.7054,328.3597,166.6724,136.6087,319.9093,316.7095,375.9451,469.3557,358.9597,356.6547,376.9513,336.2219,357.8928,235.099,771.1872
12,11140540,68088.1781,403.7256,169.0814,291.5771,805.193,2357.4126,3131.7049,4507.2543,4320.2485,4506.662,3350.7044,2512.0214,1414.0878,969.4451,2096.5483,480.151,170.6325,369.9606,2013.0959,3793.4821,3953.5533,4632.3491,3549.1055,3708.2994,2802.1578,2862.884,2544.7436,2046.2584,4325.8383
12,11290525,18507.1884,600.1943,380.2024,554.0704,615.8661,625.8936,513.9103,608.2432,649.7314,738.6456,611.0128,593.0297,573.5595,371.1044,846.3376,444.5491,270.9379,573.4518,755.3519,734.9297,706.6815,742.214,663.9387,841.6217,856.7699,815.5885,766.5419,499.3158,1553.494
12,11170660,10409.8783,168.0428,76.2054,169.5703,285.203,415.4357,462.4209,635.6394,567.1062,463.1773,401.2128,325.0057,246.5194,170.9901,426.0979,292.0871,143.8958,213.6327,447.3763,573.8022,569.7319,652.6787,559.5752,425.2799,351.2848,298.0536,292.821,216.5486,560.4835
12,11170530,26932.8646,343.0935,165.549,285.0512,951.3899,1173.5099,1240.6367,1737.1527,1418.2042,1558.9388,1280.3778,1032.1986,793.1834,478.663,1059.3554,414.781,188.8431,420.0821,1197.4344,1656.7046,1534.4185,1507.8036,1086.112,1232.7886,883.6075,885.7409,704.3825,511.148,1191.7134
12,11140650,5845.4281,168.6494,78.0073,117.986,110.8239,188.3987,193.9872,223.4485,192.0214,264.6748,253.1971,258.4503,254.3243,120.9984,326.4547,118.6335,46.53,100.6708,186.66,222.4592,225.1483,261.3161,202.3173,227.5872,271.84,288.068,253.572,167.5054,521.6995
12,11170560,22170.1401,677.8356,216.5865,331.1359,560.2822,869.908,1115.1503,1504.262,1408.841,1209.9124,936.0626,867.3391,563.045,398.6353,754.5226,512.1733,151.6671,356.5866,828.1837,1088.0405,1057.2924,1287.0023,982.7453,891.5776,813.2864,807.9992,623.7709,418.0066,938.2896
12,11215847,25799.8271,731.9843,307.1459,518.579,1145.5715,1099.4327,865.3041,1047.1738,945.1789,1082.5681,903.6707,917.4376,818.1231,535.4939,1039.0294,549.6718,268.801,667.57,1675.372,1248.3182,1046.8851,1185.0441,940.8193,930.5154,989.5395,928.6344,829.6906,680.4802,1901.7925
12,11200535,27648.3238,1341.8354,388.3436,481.3871,758.5001,998.881,913.7436,1065.7002,1066.2485,987.1739,839.5716,951.8127,687.382,515.6544,945.1588,1364.2311,395.8162,558.1144,1294.219,1262.8646,1141.8058,1416.717,1215.8486,1209.0973,1098.9673,1276.4389,1013.737,739.2796,1719.7939
12,11200520,12039.8448,443.5481,215.9551,276.5796,376.2516,434.6522,412.7376,441.064,332.2143,398.8339,415.5344,298.8299,335.508,242.2904,491.2084,516.5317,253.7208,366.9615,455.31,498.5314,484.9288,606.7347,427.6985,446.8616,541.101,515.0895,499.2337,351.6671,960.2668
12,11200560,28956.4434,731.9975,420.7268,821.3306,1307.0783,1291.7032,966.2434,1056.9719,1086.7975,1094.3363,1040.3134,1210.4789,748.0755,508.8532,1081.3511,722.6477,415.6059,1097.9876,1649.3339,1368.6705,1022.7893,1188.3441,1044.2596,1218.4669,1196.8867,1111.0112,913.5207,769.5559,1871.1058
12,11215730,23891.2865,524.0032,219.3115,947.5996,1484.9573,1577.6381,1008.2391,1003.9781,921.7001,870.9177,831.887,733.8368,539.8932,399.8294,765.1704,413.1068,202.4001,867.3869,2016.2445,1406.3679,978.8787,995.8242,870.1552,924.926,620.5168,689.2039,558.223,421.3053,1097.7853
12,11200660,29766.882,472.7071,213.2145,282.3465,830.8718,1684.1649,1754.3431,2107.6783,1689.2443,1683.8622,1263.0339,925.3716,690.4978,392.147,573.8183,618.5384,278.4567,563.7115,1648.0355,2435.805,2306.997,1771.1624,1171.3955,1094.9497,857.4172,722.8439,548.9178,392.0854,793.2646
12,11215770,19293.8432,762.2646,372.185,528.4649,523.6867,662.816,553.7921,672.8332,592.3212,645.754,582.7071,733.795,573.4122,477.7126,1018.6706,863.5717,400.4586,485.0199,583.1677,605.8312,573.0798,701.954,719.6111,797.8335,744.4407,826.8164,839.2021,682.4359,1770.0063
12,11230730,15560.9472,456.612,251.0056,601.7141,1038.421,705.182,432.5056,480.5909,447.9002,536.8138,496.8296,443.2331,395.5562,291.5574,697.9219,410.5604,249.7113,615.4133,1209.3144,629.6114,443.0651,529.3516,507.0016,538.9827,624.0176,586.4136,477.6842,394.3619,1069.6152
12,11215850,18659.7657,726.5156,338.3455,500.5343,746.332,835.3468,756.6085,742.4111,746.3553,810.228,701.8945,764.9293,518.0966,356.3934,676.9266,434.5124,231.4337,493.7577,786.8784,947.0576,773.5398,807.18,635.8777,729.8318,776.1644,687.9411,634.0649,422.4853,1078.1221
12,11230536,49325.6322,902.5144,413.9119,785.3083,1491.4979,1893.5886,1716.2388,1935.3182,1860.9066,2285.4798,2016.0728,2015.2368,1779.7542,1361.3372,2818.813,1003.259,429.969,751.2219,2264.0735,2042.2547,1840.8614,2107.8885,1882.1121,2248.706,2093.2748,2102.1969,1883.2254,1378.7131,4021.896
12,11260680,31551.8765,2141.3229,880.7753,871.1552,783.2779,919.628,805.4966,951.8698,1086.4271,1214.6211,1018.4052,1071.9205,858.754,622.0421,1251.8052,1939.918,790.8637,1012.6948,836.725,868.0767,957.3312,1161.4776,1200.5328,1330.5762,1221.8631,1378.4698,1155.6097,850.1574,2370.0827
12,11260570,13233.2247,686.69,313.3825,214.7726,310.384,385.302,335.3638,436.6231,436.8721,493.7883,516.2024,502.2727,421.0097,314.2641,747.5645,440.8817,197.5208,311.2661,377.2246,387.316,381.421,475.2121,470.7049,471.31,549.4054,641.0263,611.7603,386.5909,1417.0952
12,11260660,8554.1439,267.9663,137.3446,210.2222,207.0367,256.5216,223.7067,284.7517,277.5719,314.3148,276.2236,384.019,373.5843,258.3617,504.8912,216.2797,144.8911,146.0431,226.06,248.5521,242.4457,351.5451,297.3665,281.6137,405.0932,471.1234,373.1684,284.5991,888.8478
12,11260590,24083.4092,625.259,264.5322,425.1319,796.652,907.4737,815.9859,993.2203,890.6376,950.3029,870.0338,1001.7318,736.901,556.4011,968.1374,554.9801,222.983,367.7998,1001.1795,1191.4962,1190.0425,1185.1442,943.0349,976.2888,913.6951,1249.5669,1031.8508,714.6217,1738.3247
12,11470670,16941.6512,1036.0594,894.9831,809.0263,445.8874,381.5743,326.0303,409.261,480.6966,553.7901,461.5264,531.7585,348.7563,286.6259,632.3627,776.3703,680.8769,902.7042,389.7388,408.6713,380.166,651.8632,844.7365,874.2644,701.174,645.186,543.108,474.2737,1070.1814
12,11305630,26201.3704,527.1322,269.2349,512.0574,1045.6228,1211.7118,899.0774,1060.702,823.4362,1003.6894,976.7981,934.9335,683.3669,572.3655,1199.7514,676.6208,300.988,594.1072,1519.9491,1115.3374,835.656,913.4756,937.8787,1224.3272,1160.1666,1252.4874,1073.2049,831.7593,2045.5325
12,11290685,18110.6548,1064.7528,601.9054,597.766,439.3992,445.9637,335.1102,538.4947,595.039,515.2944,566.4685,421.4411,454.5383,317.9028,777.4361,984.7974,546.5873,595.2444,604.5097,489.0467,522.0745,833.1575,845.8695,959.9835,792.0249,769.2083,638.2891,476.5523,1381.798
12,11290610,14451.4966,595.2151,225.6647,290.6823,645.2455,566.842,504.7697,549.0653,536.6452,513.4824,556.5084,465.5533,468.2262,342.6941,597.5577,449.3438,199.2673,249.3536,789.2186,617.0936,520.3465,563.4905,471.6292,516.5589,570.8041,624.1138,522.6342,367,1132.4908
12,11290630,15613.2926,624.6437,327.3165,484.0774,611.088,396.3407,375.2494,489.1033,438.8119,490.5337,501.2993,450.8852,445.0435,362.5492,848.0657,848.6371,369.2894,478.1319,582.8627,456.8563,474.2557,601.1736,602.4604,689.7674,641.0531,669.2033,569.6067,490.5197,1294.468
12,11305534,17939.214,789.0179,449.2909,708.8579,544.9535,523.1934,422.9405,557.071,526.8558,778.9919,551.0779,660.5823,513.1519,387.4743,1113.1121,659.3915,363.3532,517.98,542.3166,424.2091,422.2579,556.1827,573.1864,765.5953,789.9235,771.4288,717.0563,608.0024,1701.761
12,11290715,21933.1543,1064.7083,559.7038,700.6451,660.3632,746.6934,601.9345,737.3933,592.4967,776.5888,783.6842,700.3954,515.8103,399.8043,935.9201,977.2354,532.0343,662.3332,845.7825,722.5455,632.9423,896.7684,867.1214,992.9424,1007.0273,918.9333,815.3698,604.4252,1681.5516
12,11305555,23594.4324,913.605,505.1,688.5994,661.5623,627.7494,521.7839,688.2543,640.0653,940.7437,806.8317,903.7039,753.8255,566.1356,1400.929,908.5879,474.3959,585.8255,685.8239,597.124,520.9699,810.7249,873.085,1059.9451,1114.1753,1195.97,1074.8296,814.4491,2259.6381
12,11320700,9823.2934,348.0075,198.416,225.7913,261.4507,246.6789,233.756,302.2579,308.1969,320.9773,387.302,373.2824,392.4391,314.0032,730.8457,297.9275,194.4319,239.1949,224.5847,234.3007,233.9435,271.1369,269.0205,395.5078,389.7002,465.2244,429.825,352.9606,1182.1295
12,11305645,16180.3152,643.8095,321.905,335.7328,455.0742,375.8814,419.3145,467.2067,449.2399,539.758,585.5676,627.2597,499.7847,449.7721,936.1082,786.4214,379.7319,457.7989,647.5403,415.7934,423.8554,583.0532,557.61,589.3291,634.7843,817.3985,614.6059,551.345,1614.6325
12,11320512,23548.3482,1125.2256,566.7384,649.1764,748.713,787.3633,645.8302,773.0553,849.0969,844.0992,712.6168,852.742,654.5544,497.2305,1251.8895,876.9783,456.9071,598.8249,778.4225,759.8184,680.6169,959.5263,800.8381,1016.4975,947.3296,995.9944,995.9542,765.1495,1957.1585
12,11350695,46153.9047,1745.7463,919.3557,1726.5838,1407.7974,1215.4966,1141.8045,1442.5033,1200.0645,1424.5508,1397.436,1332.6543,1052.8637,913.1045,1971.1856,1689.9585,831.4842,1610.011,1671.0757,1588.1789,1649.7623,1885.9535,1915.4718,2156.6397,2487.7206,2376.8643,1974.83,1393.1311,4031.6742
12,11350611,24948.6598,446.5823,527.6635,1624.2523,1688.6763,828.6766,539.521,608.9948,633.6698,745.3095,752.7311,749.3343,717.1807,538.2094,1022.9369,462.1269,478.6298,1229.831,1457.7943,699.0397,586.0262,777.0547,872.6425,1019.422,1110.2027,1046.7285,907.5464,677.8758,2200.0017
12,11350560,19354.7806,767.6093,394.8202,610.5727,1506.0825,816.8428,434.1009,662.5225,613.454,738.5683,600.7725,690.887,548.2004,466.5299,1023.9468,667.6991,304.2475,470.673,1097.4708,507.7495,494.6302,561.7194,544.6242,751.3961,631.0729,668.1702,653.9332,549.7727,1576.7111
12,11350619,18046.1325,749.2495,965.9265,1789.6146,458.8954,344.2985,268.6169,289.9563,402.0815,614.1478,432.7518,497.3896,347.4637,305.1135,512.8141,706.8792,891.5675,1619.9729,596.0614,333.0373,260.5391,417.6342,750.869,1105.7703,856.3199,771.1025,504.922,338.4201,914.7177
12,11410710,11118.8445,702.9858,418.606,404.2781,273.5803,263.1718,183.8153,296.8372,264.3413,433.7671,346.1621,270.4413,287.9673,259.2541,509.9024,583.591,344.0115,357.6791,302.8556,266.2813,272.6937,418.2711,464.1523,576.4378,451.0764,498.0992,416.8525,325.4509,926.2822
12,11380510,28642.577,1058.9226,527.6329,575.8171,852.2271,817.5859,802.1783,1011.5587,887.1958,1041.3764,999.5169,918.7955,883.3224,626.8209,1231.4009,1136.7495,512.0033,661.9348,907.105,1006.0269,1092.7037,1258.9326,1135.1896,1254.1964,1234.4384,1473.7245,1218.4473,878.966,2637.8067
12,11380560,19405.3433,844.6674,495.2263,745.542,633.1695,490.3508,504.6041,576.9334,573.5172,550.7416,598.1473,581.0483,541.1242,405.7265,1080.3311,863.4398,514.3258,654.3966,659.4492,594.5429,446.4036,654.6351,754.2472,769.3448,798.2572,871.5808,783.1885,565.3178,1855.0829
12,11380552,18548.5884,861.4798,492.9586,752.7258,546.9911,538.6414,479.6132,511.8818,571.0808,716.8021,523.1186,657.5216,463.2921,337.8672,707.8787,797.0594,495.4467,655.5273,653.0678,598.6096,549.5983,625.2535,660.9798,852.7561,779.9574,808.518,663.1788,498.5598,1748.2252
12,11410565,64293.0254,792.061,507.1331,746.1184,1137.979,2454.752,3200.5806,4247.3035,4200.251,4226.7452,3354.5126,2362.5585,1269.2971,809.8175,1672.9092,809.2581,511.9424,1187.6902,2689.218,3926.6145,3479.2023,3973.6735,3335.2137,3327.4168,2511.8822,2402.3595,1560.286,1066.2402,2530.0077
12,11380632,9539.3928,413.0588,280.8148,327.1278,253.8361,304.3808,268.7106,289.1255,319.7901,347.0258,310.7284,293.1785,287.8923,212.8638,586.8944,493.6109,268.998,210.1481,257.1581,220.7555,276.2547,383.496,309.2542,386.7772,317.7929,400.6462,371.8993,282.9465,864.2259
12,11410615,37741.2699,1011.0195,664.8596,996.9132,1814.0427,1767.8216,1247.2931,1358.583,1304.3847,1535.1814,1238.4782,1014.4355,821.4655,599.09,1318.8161,1076.4998,653.4736,1084.8105,2647.5569,2133.3395,1550.9161,1767.0472,1518.5748,1711.3468,1322.4697,1392.3903,1121.1833,866.317,2202.9622
12,11440720,18327.7259,488.5769,278.9762,429.2749,552.432,740.0257,832.6799,892.0943,870.5151,851.3346,769.055,493.097,422.0404,280.8814,560.5705,461.9133,255.0441,510.4564,750.6306,1011.1948,934.2296,1038.299,834.1913,924.3494,678.7111,620.0364,409.2931,373.3637,1064.4595
12,11410720,25930.8838,1137.6834,634.4963,704.2329,753.837,767.6001,678.14,840.6494,927.8917,877.5569,826.9694,791.9365,642.1454,544.0899,1247.2723,1056.4317,624.7824,845.1353,1124.9974,844.9149,845.8112,1048.1287,957.0977,1130.7424,976.3373,1013.7577,870.7957,740.712,2476.7398
12,11440585,19718.1821,511.7364,252.799,391.5401,458.359,645.8617,717.3121,1028.8275,899.4648,985.4919,705.5235,797.1128,503.9082,385.9625,794.9381,664.6401,291.4259,342.3159,687.9491,989.0874,903.4484,1099.8174,869.2524,897.0616,809.9545,658.0792,641.1169,505.2519,1279.9424
12,11470640,33890.2712,2004.1225,1161.1369,1512.5501,963.9236,800.289,741.0375,1018.4598,983.3849,1086.2322,1038.9294,959.7551,888.4326,742.764,1571.665,1938.1719,1034.0775,1279.941,961.2543,771.9277,965.0822,1204.2978,1181.517,1385.6094,1297.1055,1286.2511,1132.6462,1068.242,2911.4668
12,11470550,34781.8756,2018.8979,2218.0814,2527.6764,825.1613,564.1156,613.6987,715.7731,857.1125,1138.4384,755.3549,958.3182,692.1886,513.7694,1117.2447,1727.9355,1822.3321,2092.4367,863.4051,808.8388,707.3664,1042.8899,1676.602,1990.1724,1320.7189,1225.0068,1003.8902,813.359,2171.0891
12,11470630,11717.9629,530.5654,588.3472,602.8934,334.1246,289.4163,238.8255,289.3459,288.7829,431.6811,377.4702,379.5416,248.9911,205.2276,496.2508,488.8181,509.4823,577.6899,312.57,255.6107,309.5436,337.3574,496.5016,608.9635,478.9669,451.7655,411.3797,292.1451,885.7046
12,11470580,11840.1549,457.7706,234.6075,308.774,297.6197,395.2907,296.9525,403.8123,454.7378,542.6539,463.5328,610.4552,481.3076,341.6281,549.6501,450.4075,217.0352,280.806,237.7058,333.2136,294.881,535.8852,350.3223,529.7745,446.415,585.9467,489.4557,368.5637,880.9509
12,11560710,15683.7031,338.5003,165.4252,200.3989,306.6582,460.8831,535.8391,801.1092,645.1115,801.0527,712.9363,826.726,594.9949,437.2243,666.9242,346.4014,170.1625,191.3136,509.5378,513.6068,506.0279,750.021,529.3086,778.5554,759.4649,755.6907,673.2551,547.2567,1159.315
12,11500603,67946.82,1560.9628,666.4318,807.8756,1640.81,3593.6032,4275.7776,5249.7951,4437.5403,4686.1013,3322.0319,2675.0345,1695.0468,947.6421,1456.2159,1284.0581,530.664,726.9997,2417.8967,4612.4918,4124.7438,3866.2189,2738.5733,2491.2527,1898.5244,1880.6978,1443.3463,1031.0645,1885.4219
12,11530730,11795.1967,750.5676,373.1216,453.824,302.0672,306.6049,256.6597,287.3122,303.1523,469.0836,377.6562,433.028,346.1614,262.9726,637.5464,598.5214,280.9285,401.6443,263.011,286.4718,251.9729,386.3138,367.343,497.4554,464.0701,476.182,441.4134,421.014,1099.097
12,11500540,38522.0391,1630.0608,583.1913,674.0077,1135.9026,1516.7451,1566.8104,1623.1862,1438.6249,1567.6743,1215.61,1165.583,990.9271,782.0675,1893.144,1504.4008,518.1551,643.8313,1322.5378,1788.7257,1631.7401,1579.4938,1518.821,1545.9239,1323.2163,1619.9703,1376.63,1277.7582,3087.3004
