연도,시도,발생시도,발생시,발생동,출동건수,이송건수
2019,서울특별시,서울특별시,중구,다동,128,65
2019,서울특별시,서울특별시,중구,정동,200,111
2019,서울특별시,서울특별시,중구,초동,83,48
2019,서울특별시,서울특별시,중구,남창동,288,162
2019,서울특별시,서울특별시,중구,남학동,11,7
2019,서울특별시,서울특별시,중구,무교동,64,35
2019,서울특별시,서울특별시,중구,무학동,112,55
2019,서울특별시,서울특별시,중구,묵정동,59,38
2019,서울특별시,서울특별시,중구,방산동,29,21
2019,서울특별시,서울특별시,중구,북창동,118,61
2019,서울특별시,서울특별시,중구,산림동,45,20
2019,서울특별시,서울특별시,중구,삼각동,32,18
2019,서울특별시,서울특별시,중구,소공동,167,112
2019,서울특별시,서울특별시,중구,수표동,41,23
2019,서울특별시,서울특별시,중구,수하동,35,19
2019,서울특별시,서울특별시,중구,순화동,134,77
2019,서울특별시,서울특별시,중구,신당동,4326,2910
2019,서울특별시,서울특별시,중구,쌍림동,107,64
2019,서울특별시,서울특별시,중구,예관동,37,20
2019,서울특별시,서울특별시,중구,예장동,106,75
2019,서울특별시,서울특별시,중구,오장동,90,44
2019,서울특별시,서울특별시,중구,입정동,31,14
2019,서울특별시,서울특별시,중구,장교동,54,29
2019,서울특별시,서울특별시,중구,주교동,103,50
2019,서울특별시,서울특별시,중구,주자동,10,8
2019,서울특별시,서울특별시,중구,중림동,708,379
2019,서울특별시,서울특별시,중구,황학동,931,570
2019,서울특별시,서울특별시,중구,흥인동,284,155
2019,서울특별시,서울특별시,중구,명동1가,70,43
2019,서울특별시,서울특별시,중구,명동2가,166,90
2019,서울특별시,서울특별시,중구,저동1가,34,15
2019,서울특별시,서울특별시,중구,저동2가,118,53
2019,서울특별시,서울특별시,중구,필동1가,91,47
2019,서울특별시,서울특별시,중구,필동2가,311,170
2019,서울특별시,서울특별시,중구,필동3가,72,43
2019,서울특별시,서울특별시,중구,서소문동,180,100
2019,서울특별시,서울특별시,중구,광희동1가,176,88
2019,서울특별시,서울특별시,중구,광희동2가,126,72
2019,서울특별시,서울특별시,중구,남산동1가,39,23
2019,서울특별시,서울특별시,중구,남산동2가,78,56
2019,서울특별시,서울특별시,중구,남산동3가,41,20
2019,서울특별시,서울특별시,중구,만리동1가,93,56
2019,서울특별시,서울특별시,중구,만리동2가,139,91
2019,서울특별시,서울특별시,중구,봉래동1가,46,23
2019,서울특별시,서울특별시,중구,봉래동2가,1276,481
2019,서울특별시,서울특별시,중구,을지로1가,217,121
2019,서울특별시,서울특별시,중구,을지로2가,200,107
2019,서울특별시,서울특별시,중구,을지로3가,338,142
2019,서울특별시,서울특별시,중구,을지로4가,158,78
2019,서울특별시,서울특별시,중구,을지로5가,148,67
2019,서울특별시,서울특별시,중구,을지로6가,468,247
2019,서울특별시,서울특별시,중구,을지로7가,266,171
2019,서울특별시,서울특별시,중구,의주로1가,49,27
2019,서울특별시,서울특별시,중구,의주로2가,26,8
2019,서울특별시,서울특별시,중구,인현동1가,45,29
2019,서울특별시,서울특별시,중구,인현동2가,61,39
2019,서울특별시,서울특별시,중구,장충동1가,109,69
2019,서울특별시,서울특별시,중구,장충동2가,556,349
2019,서울특별시,서울특별시,중구,충무로1가,193,110
2019,서울특별시,서울특별시,중구,충무로2가,145,88
2019,서울특별시,서울특별시,중구,충무로3가,88,47
2019,서울특별시,서울특별시,중구,충무로4가,159,83
2019,서울특별시,서울특별시,중구,충무로5가,97,53
2019,서울특별시,서울특별시,중구,충정로1가,37,23
2019,서울특별시,서울특별시,중구,태평로1가,199,120
2019,서울특별시,서울특별시,중구,태평로2가,247,121
2019,서울특별시,서울특별시,중구,회현동1가,345,214
2019,서울특별시,서울특별시,중구,회현동2가,86,56
2019,서울특별시,서울특별시,중구,회현동3가,13,6
2019,서울특별시,서울특별시,중구,남대문로1가,52,20
2019,서울특별시,서울특별시,중구,남대문로2가,44,19
2019,서울특별시,서울특별시,중구,남대문로3가,40,23
2019,서울특별시,서울특별시,중구,남대문로4가,112,47
2019,서울특별시,서울특별시,중구,남대문로5가,911,415
2019,서울특별시,서울특별시,강남구,개포동,2042,1374
2019,서울특별시,서울특별시,강남구,논현동,4558,2535
2019,서울특별시,서울특별시,강남구,대치동,3587,2193
2019,서울특별시,서울특별시,강남구,도곡동,1673,1086
2019,서울특별시,서울특별시,강남구,삼성동,3195,1922
2019,서울특별시,서울특별시,강남구,세곡동,626,392
2019,서울특별시,서울특별시,강남구,수서동,2041,1348
2019,서울특별시,서울특별시,강남구,신사동,2150,1150
2019,서울특별시,서울특별시,강남구,역삼동,6402,3690
2019,서울특별시,서울특별시,강남구,율현동,198,116
2019,서울특별시,서울특별시,강남구,일원동,1521,934
2019,서울특별시,서울특별시,강남구,자곡동,881,598
2019,서울특별시,서울특별시,강남구,청담동,1923,1073
2019,서울특별시,서울특별시,강남구,압구정동,1225,677
2019,서울특별시,서울특별시,강동구,길동,2250,1412
2019,서울특별시,서울특별시,강동구,강일동,1093,798
2019,서울특별시,서울특별시,강동구,고덕동,1215,847
2019,서울특별시,서울특별시,강동구,둔촌동,1135,774
2019,서울특별시,서울특별시,강동구,명일동,1432,974
2019,서울특별시,서울특별시,강동구,상일동,806,522
2019,서울특별시,서울특별시,강동구,성내동,3358,2189
2019,서울특별시,서울특별시,강동구,암사동,2824,1829
2019,서울특별시,서울특별시,강동구,천호동,5431,3264
2019,서울특별시,서울특별시,강북구,번동,4075,2661
2019,서울특별시,서울특별시,강북구,미아동,7935,5250
2019,서울특별시,서울특별시,강북구,수유동,7154,4616
2019,서울특별시,서울특별시,강북구,우이동,904,581
2019,서울특별시,서울특별시,강서구,가양동,3233,2080
2019,서울특별시,서울특별시,강서구,개화동,362,188
2019,서울특별시,서울특별시,강서구,공항동,1235,800
2019,서울특별시,서울특별시,강서구,과해동,89,55
2019,서울특별시,서울특별시,강서구,등촌동,4305,2928
2019,서울특별시,서울특별시,강서구,마곡동,2141,1406
2019,서울특별시,서울특별시,강서구,방화동,4015,2619
2019,서울특별시,서울특별시,강서구,염창동,1248,831
2019,서울특별시,서울특별시,강서구,오곡동,14,9
2019,서울특별시,서울특별시,강서구,오쇠동,17,6
2019,서울특별시,서울특별시,강서구,화곡동,10515,6821
2019,서울특별시,서울특별시,강서구,내발산동,1644,1130
2019,서울특별시,서울특별시,강서구,외발산동,187,115
2019,서울특별시,서울특별시,관악구,남현동,1029,615
2019,서울특별시,서울특별시,관악구,봉천동,11184,7495
2019,서울특별시,서울특별시,관악구,신림동,13910,8859
2019,서울특별시,서울특별시,광진구,능동,706,451
2019,서울특별시,서울특별시,광진구,광장동,1184,728
2019,서울특별시,서울특별시,광진구,구의동,3533,2224
2019,서울특별시,서울특별시,광진구,군자동,1237,815
2019,서울특별시,서울특별시,광진구,자양동,4634,2784
2019,서울특별시,서울특별시,광진구,중곡동,4047,2745
2019,서울특별시,서울특별시,광진구,화양동,1969,1155
2019,서울특별시,서울특별시,구로구,궁동,709,497
2019,서울특별시,서울특별시,구로구,항동,328,228
2019,서울특별시,서울특별시,구로구,개봉동,4077,2842
2019,서울특별시,서울특별시,구로구,고척동,2642,1838
2019,서울특별시,서울특별시,구로구,구로동,7930,4726
2019,서울특별시,서울특별시,구로구,오류동,2415,1603
2019,서울특별시,서울특별시,구로구,온수동,526,334
2019,서울특별시,서울특별시,구로구,천왕동,470,319
2019,서울특별시,서울특별시,구로구,가리봉동,956,533
2019,서울특별시,서울특별시,구로구,신도림동,1705,1094
2019,서울특별시,서울특별시,금천구,가산동,2378,1381
2019,서울특별시,서울특별시,금천구,독산동,5820,3638
2019,서울특별시,서울특별시,금천구,시흥동,6316,4057
2019,서울특별시,서울특별시,노원구,공릉동,3606,2456
2019,서울특별시,서울특별시,노원구,상계동,9772,6437
2019,서울특별시,서울특별시,노원구,월계동,4397,2994
2019,서울특별시,서울특별시,노원구,중계동,4634,3155
2019,서울특별시,서울특별시,노원구,하계동,2283,1615
2019,서울특별시,서울특별시,도봉구,창동,5660,3717
2019,서울특별시,서울특별시,도봉구,도봉동,3336,2242
2019,서울특별시,서울특별시,도봉구,방학동,4045,2672
2019,서울특별시,서울특별시,도봉구,쌍문동,3476,2321
2019,서울특별시,서울특별시,동작구,본동,619,343
2019,서울특별시,서울특별시,동작구,대방동,1596,1120
2019,서울특별시,서울특별시,동작구,동작동,474,260
2019,서울특별시,서울특별시,동작구,사당동,4948,3113
2019,서울특별시,서울특별시,동작구,상도동,4561,3238
2019,서울특별시,서울특별시,동작구,흑석동,1345,879
2019,서울특별시,서울특별시,동작구,상도1동,492,302
2019,서울특별시,서울특별시,동작구,노량진동,2526,1588
2019,서울특별시,서울특별시,동작구,신대방동,1990,1302
2019,서울특별시,서울특별시,마포구,중동,347,245
2019,서울특별시,서울특별시,마포구,공덕동,1340,861
2019,서울특별시,서울특별시,마포구,구수동,44,28
2019,서울특별시,서울특별시,마포구,당인동,56,35
2019,서울특별시,서울특별시,마포구,대흥동,809,546
2019,서울특별시,서울특별시,마포구,도화동,1289,886
2019,서울특별시,서울특별시,마포구,동교동,1064,558
2019,서울특별시,서울특별시,마포구,마포동,416,138
2019,서울특별시,서울특별시,마포구,망원동,2084,1303
2019,서울특별시,서울특별시,마포구,상수동,493,294
2019,서울특별시,서울특별시,마포구,상암동,2045,1276
2019,서울특별시,서울특별시,마포구,서교동,3117,1573
2019,서울특별시,서울특별시,마포구,성산동,2985,1963
2019,서울특별시,서울특별시,마포구,신수동,696,507
2019,서울특별시,서울특별시,마포구,신정동,91,55
2019,서울특별시,서울특별시,마포구,아현동,1307,843
2019,서울특별시,서울특별시,마포구,연남동,864,544
2019,서울특별시,서울특별시,마포구,염리동,604,428
2019,서울특별시,서울특별시,마포구,용강동,345,207
2019,서울특별시,서울특별시,마포구,창전동,648,391
2019,서울특별시,서울특별시,마포구,토정동,69,34
2019,서울특별시,서울특별시,마포구,하중동,65,23
2019,서울특별시,서울특별시,마포구,합정동,1401,765
2019,서울특별시,서울특별시,마포구,현석동,167,132
2019,서울특별시,서울특별시,마포구,노고산동,657,416
2019,서울특별시,서울특별시,마포구,신공덕동,434,304
2019,서울특별시,서울특별시,서초구,내곡동,428,252
2019,서울특별시,서울특별시,서초구,반포동,3807,2238
2019,서울특별시,서울특별시,서초구,방배동,4649,2890
2019,서울특별시,서울특별시,서초구,서초동,6994,3977
2019,서울특별시,서울특별시,서초구,신원동,404,255
2019,서울특별시,서울특별시,서초구,양재동,2472,1482
2019,서울특별시,서울특별시,서초구,염곡동,123,73
2019,서울특별시,서울특별시,서초구,우면동,1114,747
2019,서울특별시,서울특별시,서초구,원지동,296,162
2019,서울특별시,서울특별시,서초구,잠원동,2176,1283
2019,서울특별시,서울특별시,성동구,도선동,384,237
2019,서울특별시,서울특별시,성동구,마장동,1108,730
2019,서울특별시,서울특별시,성동구,사근동,391,269
2019,서울특별시,서울특별시,성동구,송정동,628,370
2019,서울특별시,서울특별시,성동구,옥수동,1137,693
2019,서울특별시,서울특별시,성동구,용답동,1141,685
2019,서울특별시,서울특별시,성동구,응봉동,561,368
2019,서울특별시,서울특별시,성동구,행당동,2633,1713
2019,서울특별시,서울특별시,성동구,홍익동,374,239
2019,서울특별시,서울특별시,성동구,금호동1가,687,512
2019,서울특별시,서울특별시,성동구,금호동2가,423,279
2019,서울특별시,서울특별시,성동구,금호동3가,536,381
2019,서울특별시,서울특별시,성동구,금호동4가,720,496
2019,서울특별시,서울특별시,성동구,성수동1가,1779,1098
2019,서울특별시,서울특별시,성동구,성수동2가,2132,1289
2019,서울특별시,서울특별시,성동구,상왕십리동,253,184
2019,서울특별시,서울특별시,성동구,하왕십리동,1105,793
2019,서울특별시,서울특별시,성북구,길음동,1893,1299
2019,서울특별시,서울특별시,성북구,돈암동,1309,909
2019,서울특별시,서울특별시,성북구,석관동,1747,1170
2019,서울특별시,서울특별시,성북구,성북동,501,320
2019,서울특별시,서울특별시,성북구,장위동,2425,1686
2019,서울특별시,서울특별시,성북구,정릉동,4067,2673
2019,서울특별시,서울특별시,성북구,종암동,1913,1250
2019,서울특별시,서울특별시,성북구,상월곡동,499,324
2019,서울특별시,서울특별시,성북구,하월곡동,2307,1496
2019,서울특별시,서울특별시,성북구,동선동1가,345,187
2019,서울특별시,서울특별시,성북구,동선동2가,138,76
2019,서울특별시,서울특별시,성북구,동선동3가,107,70
2019,서울특별시,서울특별시,성북구,동선동4가,214,123
2019,서울특별시,서울특별시,성북구,동선동5가,76,45
2019,서울특별시,서울특별시,성북구,보문동1가,102,55
2019,서울특별시,서울특별시,성북구,보문동2가,151,92
2019,서울특별시,서울특별시,성북구,보문동3가,115,57
2019,서울특별시,서울특별시,성북구,보문동4가,118,72
2019,서울특별시,서울특별시,성북구,보문동5가,99,62
2019,서울특별시,서울특별시,성북구,보문동6가,199,143
2019,서울특별시,서울특별시,성북구,보문동7가,119,66
2019,서울특별시,서울특별시,성북구,삼선동1가,287,193
2019,서울특별시,서울특별시,성북구,삼선동2가,304,200
2019,서울특별시,서울특별시,성북구,삼선동3가,171,114
2019,서울특별시,서울특별시,성북구,삼선동4가,210,135
2019,서울특별시,서울특별시,성북구,삼선동5가,245,132
2019,서울특별시,서울특별시,성북구,성북동1가,102,61
2019,서울특별시,서울특별시,성북구,안암동1가,118,76
2019,서울특별시,서울특별시,성북구,안암동2가,123,77
2019,서울특별시,서울특별시,성북구,안암동3가,161,113
2019,서울특별시,서울특별시,성북구,안암동4가,37,25
2019,서울특별시,서울특별시,성북구,안암동5가,601,347
2019,서울특별시,서울특별시,성북구,동소문동1가,103,52
2019,서울특별시,서울특별시,성북구,동소문동2가,95,60
2019,서울특별시,서울특별시,성북구,동소문동3가,66,42
2019,서울특별시,서울특별시,성북구,동소문동4가,94,64
2019,서울특별시,서울특별시,성북구,동소문동5가,174,93
2019,서울특별시,서울특별시,성북구,동소문동6가,148,97
2019,서울특별시,서울특별시,성북구,동소문동7가,82,57
2019,서울특별시,서울특별시,송파구,가락동,3795,2361
2019,서울특별시,서울특별시,송파구,거여동,1418,906
2019,서울특별시,서울특별시,송파구,마천동,2390,1468
2019,서울특별시,서울특별시,송파구,문정동,2693,1693
2019,서울특별시,서울특별시,송파구,방이동,2896,1831
2019,서울특별시,서울특별시,송파구,삼전동,1312,849
2019,서울특별시,서울특별시,송파구,석촌동,1585,1001
2019,서울특별시,서울특별시,송파구,송파동,1648,1075
2019,서울특별시,서울특별시,송파구,신천동,1899,1165
2019,서울특별시,서울특별시,송파구,오금동,1516,939
2019,서울특별시,서울특별시,송파구,잠실동,4542,2847
2019,서울특별시,서울특별시,송파구,장지동,1906,1160
2019,서울특별시,서울특별시,송파구,풍납동,1529,1017
2019,서울특별시,서울특별시,양천구,목동,4992,3254
2019,서울특별시,서울특별시,양천구,신월동,6279,4151
2019,서울특별시,서울특별시,양천구,신정동,7042,4794
2019,서울특별시,서울특별시,용산구,갈월동,546,279
2019,서울특별시,서울특별시,용산구,남영동,171,103
2019,서울특별시,서울특별시,용산구,도원동,185,133
2019,서울특별시,서울특별시,용산구,동자동,1882,871
2019,서울특별시,서울특별시,용산구,문배동,120,69
2019,서울특별시,서울특별시,용산구,보광동,814,530
2019,서울특별시,서울특별시,용산구,산천동,125,93
2019,서울특별시,서울특별시,용산구,서계동,422,233
2019,서울특별시,서울특별시,용산구,신계동,99,70
2019,서울특별시,서울특별시,용산구,신창동,92,59
2019,서울특별시,서울특별시,용산구,용문동,355,233
2019,서울특별시,서울특별시,용산구,이촌동,1558,904
2019,서울특별시,서울특별시,용산구,주성동,63,30
2019,서울특별시,서울특별시,용산구,청암동,43,29
2019,서울특별시,서울특별시,용산구,한남동,1691,912
2019,서울특별시,서울특별시,용산구,효창동,422,296
2019,서울특별시,서울특별시,용산구,후암동,910,547
2019,서울특별시,서울특별시,용산구,동빙고동,208,121
2019,서울특별시,서울특별시,용산구,서빙고동,359,192
2019,서울특별시,서울특별시,용산구,이태원동,2192,1162
2019,서울특별시,서울특별시,용산구,용산동1가,36,27
2019,서울특별시,서울특별시,용산구,용산동2가,573,398
2019,서울특별시,서울특별시,용산구,용산동3가,44,20
2019,서울특별시,서울특별시,용산구,용산동4가,58,28
2019,서울특별시,서울특별시,용산구,용산동5가,189,103
2019,서울특별시,서울특별시,용산구,용산동6가,134,78
2019,서울특별시,서울특별시,용산구,원효로1가,438,225
2019,서울특별시,서울특별시,용산구,원효로2가,184,101
2019,서울특별시,서울특별시,용산구,원효로3가,118,62
2019,서울특별시,서울특별시,용산구,원효로4가,192,124
2019,서울특별시,서울특별시,용산구,청파동1가,318,231
2019,서울특별시,서울특별시,용산구,청파동2가,214,132
2019,서울특별시,서울특별시,용산구,청파동3가,247,169
2019,서울특별시,서울특별시,용산구,한강로1가,321,184
2019,서울특별시,서울특별시,용산구,한강로2가,529,315
2019,서울특별시,서울특별시,용산구,한강로3가,1087,654
2019,서울특별시,서울특별시,은평구,갈현동,2904,1902
2019,서울특별시,서울특별시,은평구,구산동,1412,1008
2019,서울특별시,서울특별시,은평구,녹번동,1744,1171
2019,서울특별시,서울특별시,은평구,대조동,1894,1126
2019,서울특별시,서울특별시,은평구,불광동,3755,2485
2019,서울특별시,서울특별시,은평구,수색동,768,520
2019,서울특별시,서울특별시,은평구,신사동,2181,1450
2019,서울특별시,서울특별시,은평구,역촌동,2107,1413
2019,서울특별시,서울특별시,은평구,응암동,4018,2540
2019,서울특별시,서울특별시,은평구,증산동,859,557
2019,서울특별시,서울특별시,은평구,진관동,2245,1511
2019,서울특별시,서울특별시,종로구,계동,115,69
2019,서울특별시,서울특별시,종로구,묘동,320,141
2019,서울특별시,서울특별시,종로구,재동,70,39
2019,서울특별시,서울특별시,종로구,평동,159,88
2019,서울특별시,서울특별시,종로구,화동,17,14
2019,서울특별시,서울특별시,종로구,가회동,58,46
2019,서울특별시,서울특별시,종로구,견지동,87,46
2019,서울특별시,서울특별시,종로구,경운동,208,99
2019,서울특별시,서울특별시,종로구,공평동,93,57
2019,서울특별시,서울특별시,종로구,관수동,211,101
2019,서울특별시,서울특별시,종로구,관철동,459,217
2019,서울특별시,서울특별시,종로구,관훈동,148,82
2019,서울특별시,서울특별시,종로구,교남동,37,21
2019,서울특별시,서울특별시,종로구,교북동,66,29
2019,서울특별시,서울특별시,종로구,구기동,300,190
2019,서울특별시,서울특별시,종로구,궁정동,62,29
2019,서울특별시,서울특별시,종로구,권농동,20,15
2019,서울특별시,서울특별시,종로구,낙원동,809,348
2019,서울특별시,서울특별시,종로구,내수동,112,79
2019,서울특별시,서울특별시,종로구,내자동,93,51
2019,서울특별시,서울특별시,종로구,누상동,121,86
2019,서울특별시,서울특별시,종로구,누하동,54,36
2019,서울특별시,서울특별시,종로구,당주동,135,69
2019,서울특별시,서울특별시,종로구,도렴동,47,24
2019,서울특별시,서울특별시,종로구,돈의동,425,187
2019,서울특별시,서울특별시,종로구,동숭동,423,271
2019,서울특별시,서울특별시,종로구,무악동,385,206
2019,서울특별시,서울특별시,종로구,봉익동,84,36
2019,서울특별시,서울특별시,종로구,부암동,233,139
2019,서울특별시,서울특별시,종로구,사간동,19,14
2019,서울특별시,서울특별시,종로구,사직동,178,113
2019,서울특별시,서울특별시,종로구,삼청동,110,63
2019,서울특별시,서울특별시,종로구,서린동,102,54
2019,서울특별시,서울특별시,종로구,세종로,644,318
2019,서울특별시,서울특별시,종로구,소격동,35,18
2019,서울특별시,서울특별시,종로구,송월동,41,27
2019,서울특별시,서울특별시,종로구,송현동,8,4
2019,서울특별시,서울특별시,종로구,수송동,256,141
2019,서울특별시,서울특별시,종로구,숭인동,1470,878
2019,서울특별시,서울특별시,종로구,신교동,81,51
2019,서울특별시,서울특별시,종로구,신영동,186,109
2019,서울특별시,서울특별시,종로구,안국동,58,31
2019,서울특별시,서울특별시,종로구,연건동,255,136
2019,서울특별시,서울특별시,종로구,연지동,104,51
2019,서울특별시,서울특별시,종로구,예지동,98,45
2019,서울특별시,서울특별시,종로구,옥인동,115,73
2019,서울특별시,서울특별시,종로구,와룡동,87,46
2019,서울특별시,서울특별시,종로구,운니동,64,33
2019,서울특별시,서울특별시,종로구,원남동,108,71
2019,서울특별시,서울특별시,종로구,원서동,72,47
2019,서울특별시,서울특별시,종로구,이화동,112,72
2019,서울특별시,서울특별시,종로구,익선동,121,73
2019,서울특별시,서울특별시,종로구,인사동,135,60
2019,서울특별시,서울특별시,종로구,인의동,169,94
2019,서울특별시,서울특별시,종로구,장사동,54,23
2019,서울특별시,서울특별시,종로구,적선동,118,64
2019,서울특별시,서울특별시,종로구,중학동,50,29
2019,서울특별시,서울특별시,종로구,창성동,61,36
2019,서울특별시,서울특별시,종로구,창신동,1778,1073
2019,서울특별시,서울특별시,종로구,청운동,138,82
2019,서울특별시,서울특별시,종로구,청진동,197,116
2019,서울특별시,서울특별시,종로구,체부동,69,44
2019,서울특별시,서울특별시,종로구,충신동,183,135
2019,서울특별시,서울특별시,종로구,통의동,57,33
2019,서울특별시,서울특별시,종로구,통인동,66,38
2019,서울특별시,서울특별시,종로구,팔판동,25,17
2019,서울특별시,서울특별시,종로구,평창동,644,404
2019,서울특별시,서울특별시,종로구,필운동,62,35
2019,서울특별시,서울특별시,종로구,행촌동,273,162
2019,서울특별시,서울특별시,종로구,혜화동,231,154
2019,서울특별시,서울특별시,종로구,홍지동,153,107
2019,서울특별시,서울특별시,종로구,홍파동,56,45
2019,서울특별시,서울특별시,종로구,효자동,102,45
2019,서울특별시,서울특별시,종로구,효제동,110,69
2019,서울특별시,서울특별시,종로구,훈정동,33,13
2019,서울특별시,서울특별시,종로구,명륜1가,175,124
2019,서울특별시,서울특별시,종로구,명륜2가,224,148
2019,서울특별시,서울특별시,종로구,명륜3가,252,182
2019,서울특별시,서울특별시,종로구,명륜4가,150,89
2019,서울특별시,서울특별시,종로구,종로1가,103,43
2019,서울특별시,서울특별시,종로구,종로2가,495,227
2019,서울특별시,서울특별시,종로구,종로3가,533,239
2019,서울특별시,서울특별시,종로구,종로4가,136,70
2019,서울특별시,서울특별시,종로구,종로5가,493,225
2019,서울특별시,서울특별시,종로구,종로6가,345,188
2019,서울특별시,서울특별시,종로구,신문로1가,120,67
2019,서울특별시,서울특별시,종로구,신문로2가,58,33
2019,서울특별시,서울특별시,중랑구,묵동,2478,1725
2019,서울특별시,서울특별시,중랑구,망우동,3273,2225
2019,서울특별시,서울특별시,중랑구,면목동,7673,5134
2019,서울특별시,서울특별시,중랑구,상봉동,2936,1925
2019,서울특별시,서울특별시,중랑구,신내동,3162,2249
2019,서울특별시,서울특별시,중랑구,중화동,2721,1894
2019,서울특별시,서울특별시,동대문구,신설동,690,376
2019,서울특별시,서울특별시,동대문구,용두동,2281,1301
2019,서울특별시,서울특별시,동대문구,이문동,1960,1311
2019,서울특별시,서울특별시,동대문구,장안동,3929,2464
2019,서울특별시,서울특별시,동대문구,전농동,3037,1940
2019,서울특별시,서울특별시,동대문구,제기동,2090,1206
2019,서울특별시,서울특별시,동대문구,회기동,590,338
2019,서울특별시,서울특별시,동대문구,휘경동,1856,1181
2019,서울특별시,서울특별시,동대문구,답십리동,2517,1744
2019,서울특별시,서울특별시,동대문구,청량리동,1983,1158
2019,서울특별시,서울특별시,서대문구,합동,105,56
2019,서울특별시,서울특별시,서대문구,냉천동,185,107
2019,서울특별시,서울특별시,서대문구,대신동,228,139
2019,서울특별시,서울특별시,서대문구,대현동,572,351
2019,서울특별시,서울특별시,서대문구,미근동,216,120
2019,서울특별시,서울특별시,서대문구,봉원동,74,32
2019,서울특별시,서울특별시,서대문구,신촌동,199,126
2019,서울특별시,서울특별시,서대문구,연희동,1973,1319
2019,서울특별시,서울특별시,서대문구,영천동,190,101
2019,서울특별시,서울특별시,서대문구,옥천동,128,65
2019,서울특별시,서울특별시,서대문구,창천동,1627,915
2019,서울특별시,서울특별시,서대문구,천연동,243,177
2019,서울특별시,서울특별시,서대문구,현저동,360,216
2019,서울특별시,서울특별시,서대문구,홍은동,2609,1767
2019,서울특별시,서울특별시,서대문구,홍제동,2923,1931
2019,서울특별시,서울특별시,서대문구,남가좌동,2063,1391
2019,서울특별시,서울특별시,서대문구,북가좌동,2218,1567
2019,서울특별시,서울특별시,서대문구,북아현동,1247,845
2019,서울특별시,서울특별시,서대문구,충정로2가,312,171
2019,서울특별시,서울특별시,서대문구,충정로3가,407,252
2019,서울특별시,서울특별시,영등포구,당산동,466,210
2019,서울특별시,서울특별시,영등포구,대림동,3450,2066
2019,서울특별시,서울특별시,영등포구,도림동,870,590
2019,서울특별시,서울특별시,영등포구,신길동,4893,3210
2019,서울특별시,서울특별시,영등포구,양평동,123,64
2019,서울특별시,서울특별시,영등포구,양화동,226,106
2019,서울특별시,서울특별시,영등포구,여의도동,4206,2020
2019,서울특별시,서울특별시,영등포구,영등포동,1964,911
2019,서울특별시,서울특별시,영등포구,당산동1가,438,258
2019,서울특별시,서울특별시,영등포구,당산동2가,234,135
2019,서울특별시,서울특별시,영등포구,당산동3가,770,444
2019,서울특별시,서울특별시,영등포구,당산동4가,408,278
2019,서울특별시,서울특별시,영등포구,당산동5가,443,276
2019,서울특별시,서울특별시,영등포구,당산동6가,454,246
2019,서울특별시,서울특별시,영등포구,문래동1가,179,75
2019,서울특별시,서울특별시,영등포구,문래동2가,117,64
2019,서울특별시,서울특별시,영등포구,문래동3가,801,509
2019,서울특별시,서울특별시,영등포구,문래동4가,97,70
2019,서울특별시,서울특별시,영등포구,문래동5가,155,100
2019,서울특별시,서울특별시,영등포구,문래동6가,280,176
2019,서울특별시,서울특별시,영등포구,양평동1가,343,195
2019,서울특별시,서울특별시,영등포구,양평동2가,267,175
2019,서울특별시,서울특별시,영등포구,양평동3가,403,267
2019,서울특별시,서울특별시,영등포구,양평동4가,404,220
2019,서울특별시,서울특별시,영등포구,양평동5가,199,130
2019,서울특별시,서울특별시,영등포구,양평동6가,122,79
2019,서울특별시,서울특별시,영등포구,영등포동1가,198,86
2019,서울특별시,서울특별시,영등포구,영등포동2가,450,204
2019,서울특별시,서울특별시,영등포구,영등포동3가,1133,434
2019,서울특별시,서울특별시,영등포구,영등포동4가,665,316
2019,서울특별시,서울특별시,영등포구,영등포동5가,486,192
2019,서울특별시,서울특별시,영등포구,영등포동6가,270,123
2019,서울특별시,서울특별시,영등포구,영등포동7가,421,254
2019,서울특별시,서울특별시,영등포구,영등포동8가,248,146
2019,서울특별시,서울특별시,미상,미상,9,5
2019,서울특별시,울산광역시,남구,신정동,1,1
2018,서울특별시,경기도,광명시,철산동,1,1
2018,서울특별시,경기도,파주시,광탄면,1,0
2018,서울특별시,경기도,하남시,감북동,1,1
2018,서울특별시,경기도,하남시,감일동,2,1
2018,서울특별시,경기도,하남시,덕풍동,1,0
2018,서울특별시,경기도,하남시,학암동,2,2
2018,서울특별시,경기도,남양주시,퇴계원면,1,1
2018,서울특별시,경기도,고양시 덕양구,지축동,1,0
2018,서울특별시,경기도,성남시 수정구,금토동,1,1
2018,서울특별시,경기도,성남시 수정구,창곡동,1,0
2018,서울특별시,서울특별시,중구,다동,119,60
2018,서울특별시,서울특별시,중구,정동,200,93
2018,서울특별시,서울특별시,중구,초동,94,57
2018,서울특별시,서울특별시,중구,남창동,367,214
2018,서울특별시,서울특별시,중구,남학동,5,3
2018,서울특별시,서울특별시,중구,무교동,74,40
2018,서울특별시,서울특별시,중구,무학동,119,70
2018,서울특별시,서울특별시,중구,묵정동,101,66
2018,서울특별시,서울특별시,중구,방산동,67,28
2018,서울특별시,서울특별시,중구,북창동,108,54
2018,서울특별시,서울특별시,중구,산림동,43,16
2018,서울특별시,서울특별시,중구,삼각동,14,6
2018,서울특별시,서울특별시,중구,소공동,184,111
2018,서울특별시,서울특별시,중구,수표동,57,30
2018,서울특별시,서울특별시,중구,수하동,42,26
